RESID,SS,PreySS,PredSS,PPratio,ExoticSS,Richness,Evenness,NatStock,Nnatstock,IntrodUndes,Fishkills,FishPres,CatchRate,FishSize,CatchVar,AnglerSatis,FreqTourn,RatioFishing,SPP1comp,LargeFish,StockedFish,PopDen,SizeStruc,Condition,GRate,NatMort,R_age1,R_adult,CRA,BAS,PIK,PER,CAT,SUN,MOR,TRT,SAL
NC34,3,3,4,2,2,3,3,1,1,2,1,4,3,3,2,3,3,3,3,2,3,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
NC37,3,3,4,2,4,3,3,1,1,4,3,4,3,2,3,3,4,2,2,2,3,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
NE48,3,3,4,3,2,4,2,4,3,4,1,4,3,3,3,3,3,3,3,1,1,4,2,3,3,3,4,4,0,0,1,0,0,0,0,0,0
OH47,3,3,4,2,3,3,3,4,4,2,2,3,4,3,3,3,4,3,1,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OK102,3,3,4,3,1,3,3,1,4,1,1,3,3,3,3,3,2,2,2,1,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
OK142,3,3,4,3,1,3,3,1,4,1,2,4,3,3,3,3,4,3,1,2,2,2,2,3,3,3,3,2,0,1,0,0,0,0,0,0,0
SD30,3,3,4,2,2,3,3,1,2,1,1,4,4,4,3,4,2,4,2,3,1,4,4,3,3,3,3,3,0,0,0,1,0,0,0,0,0
TN40,3,3,4,3,2,3,3,3,1,2,3,4,3,4,3,3,4,3,3,3,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
TX112,3,3,4,2,1,4,3,3,1,2,1,3,4,4,2,4,4,3,3,3,1,4,4,3,2,3,4,4,0,1,0,0,0,0,0,0,0
TX279,3,3,4,3,3,3,3,4,1,1,1,3,4,4,3,4,2,4,3,3,1,4,4,2,2,4,4,4,0,1,0,0,0,0,0,0,0
VA19,3,3,4,3,2,4,4,3,3,2,4,5,4,3,5,3,5,5,4,2,1,3,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0
WI32,3,3,4,4,1,3,3,4,1,3,4,4,4,4,3,4,4,5,1,1,1,2,2,3,3,3,1,3,0,0,0,1,0,0,0,0,0
WI98,3,3,4,4,2,3,2,1,1,1,1,3,3,3,3,3,1,3,1,2,1,3,3,3.1,3,3,3,3,0,0,0,1,0,0,0,0,0
WY46,3,3,4,2.3,2,3,3,4,1,1,2,4,3,4,3,4,1,4,4,3,4,3,4,4,3,3,3,3,0,0,0,0,0,0,0,1,0
WY81,3,3,4,4,5,5,2,1,4,3,1,3,3,4,5,3,3,4,2,3,2,3,5,5,4,3,4,4,0,0,0,1,0,0,0,0,0
AL12,4,3,4,3,2,3,3,1,1,1,1,5,4,4,3,3,5,3,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
AR41,4,3,4,3,2,3,3,2,1,1,1,3,4,4,3,4,3,5,2,3,1,4,4,3,3,3,4,4,0,1,0,0,0,0,0,0,0
CA196,4,3,4,3,1,4,3,1,3,1,1,4,3,3,3,4,4,4,2,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA56,4,3,4,3,3,3,3,1,1,4,4,5,4,4,5,4,5,5,4,4,1,4,4,3,4,3,3,3,0,1,0,0,0,0,0,0,0
FL161,4,3,4,3,4,3,3,1,1,3,1,4,4,4,3,3,1,5,3,4,1.8,4,4,4,4,3,3,4,0,1,0,0,0,0,0,0,0
FL74,4,3,4,3,2,3,3,1,1,1,3,3,3,3,4,3,2,3,3,2,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
IA30,4,3,4,4,2,3,3,3,1,1,1,4,4,4,3,3,2,5,4,4,1,4,4,4,4,3,3,4,0,0,0,0,0,1,0,0,0
IA47,4,3,4,4,3,3,3,5,1,1,1,4,4,4,3,3,2,4,4,2,1,4,4,4,4,3,4,4,1,0,0,0,0,0,0,0,0
ID45,4,3,4,3,1,3,3,1,3,1,1,3,3,3,3,4,1,5,4,4,4,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0
IL18,4,3,4,4,2,3,3,2,1,1,3,4,4,3,3,4,5,4,3,2,1,4,3,3,4,3,4,4,0,1,0,0,0,0,0,0,0
IL31,4,3,4,4,2,3,4,1,2,2,1,4,4,3,2,4,4,3,2,3,1,3,5,4,4,3,4,3,0,1,0,0,0,0,0,0,0
IL76,4,3,4,3,2,4,4,1,1.5,4,2,4,4,4,3,4,3,4,2,2,1,4,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0
IN14,4,3,4,3,1,2,3,2,1,1,2,4,4,4,1,4,3,5,4,4,1,3,4,4,4,3,4,3,0,0,0,0,0,1,0,0,0
KS16,4,3,4,3,2,2,2,3,1,1,1,3,3,3,4,3,3,3,2,2,1,4,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0
KS17,4,3,4,3,3,4,3,3,4,5,1,3,4,4,3,4,4,3,2,4,1,2,4,4,4,3,3,3,1,0,0,0,0,0,0,0,0
KS20,4,3,4,3,4,3,3,1,1,4,1,1,4,4,3,4,1,3,3,4,1,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0
KS35,4,3,4,3,5,3,3,1,4,4,2,3,3,3,4,4,1,3,1,2,3,3,3,4,4,3,4,3,0,0,0,1,0,0,0,0,0
KY13,4,3,4,3,3,4,4,4,5,1,1,4,3,3,4,3,4,4,1,1,1,2,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
KY37,4,3,4,4,3,3,3,4,4,2,2,4,4,3,3,4,4,3,2,3,1,3,3,4,3,3,3,3,0,0,0,0,1,0,0,0,0
LA43,4,3,4,3,1,3,3,1,1,1,1,4,4,4,3,3,3,4,3,2,2,4,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0
MN119,4,3,4,3,3,3,3,1,1,1,2,3,4,4,2,3,2,3,3,4,1,4,4,3,3,3,4,4,0,1,0,0,0,0,0,0,0
MN155,4,3,4,3,1,3,3,1,1,1,1,4,4,3,2,4,1,4,3,3,1,3,4,4,3,3,3,3,0,0,0,0,0,1,0,0,0
MO23,4,3,4,4,1,3,3,3,1,1,1,4,3,4,3,3,3,4,2,3,1,3,4,4,4,2,3,3,0,1,0,0,0,0,0,0,0
MS23,4,3,4,2,1,2,2,2,1,1,1,5,5,4,3,4,5,3,2,3,1,4,4,3,4,3,3,4,0,1,0,0,0,0,0,0,0
MS29,4,3,4,3,1,2,3,3,1,1,1,4,4,4,3,3,2,2,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
MS35,4,3,4,3,2,3,3,4,2,2,1,3,3,4,3,4,3,3,2,4,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
MS47,4,3,4,3,2,3,3,3,2,2,1,3,3,4,3,4,3,3,3,3,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
MT31,4,3,4,2,3,2,2,1,5,3,1,4,3,3,3,3,1,4,3,3,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,1,0
MT33,4,3,4,3,1,2,3,1,1,1,1,3,3,4,3,4,1,4,3,2,1,4,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0
MT47,4,3,4,3,1,1,3,1,4,2,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,1,0
ND55,4,3,4,3,2,3,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,0,0,0,1,0,0,0,0,0
NM14,4,3,4,5,4,5,2,1,4,3,1,4,4,3,4,4,5,4,1,3,4,4,4,3,3,3,3,4,0,0,0,1,0,0,0,0,0
NM15,4,3,4,4,2,3,3,2,1,2,1,1,4,4,3,5,1,1,3,4,1,4,5,2,2,3,4,4,0,0,0,0,0,0,0,1,0
NM46,4,3,4,4,3,3,2,1,3,2,1,3,4,3,3,3,3,4,3,2,4,4,2,2,2,3,3,3,0,0,0,1,0,0,0,0,0
NV34,4,3,4,3,1,5,4,3,1,1,1,4,4,4,3,4,1,3,3,2,4,4,4,4,4,3,3,4,0,0,0,0,0,0,0,1,0
OH5,4,3,4,3,3,2,3,4,3,3,2,4,3,4,2,3,5,3,3,1,1,3,2,3,4,3,3,3,0,1,0,0,0,0,0,0,0
OK55,4,3,4,3,3,3,3,3,3,3,3,4,4,4,3,4,5,3,3,3,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
OR94,4,3,4,2,4,3,2,3,1,4,2,4,4,4,4,4,4,4,3,3,4,4,4,4,3.1,3,3,3,0,0,0,0,0,0,0,1,0
PA92,4,3,4,3,2,4,3,2,3,2,2,5,3,4,3,3,3,5,2,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX17,4,3,4,3,2,3,3,2,4,2,3,4,4,4,3,4,4,3,3,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX189,4,3,4,3,2,3,3,4,1,3,1,5,5,4,3,4,5,3,4,2,1,4,3,3,2,3,3,3,0,1,0,0,0,0,0,0,0
TX271,4,3,4,2,2,3,3,3,3,1,5,2,3,3,2.1,4,2,4,2,3,4,3,3,4,3,4,2,2,0,0,0,0,0,0,1,0,0
TX45,4,3,4,2,4,3,2,1,1,1,1,5,4,4,1,4,5,5,4,4,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
TX85,4,3,4,2,1,3,3,3,3,1,1,4,3,3,3,4,5,4,2,2,1,3,3,3,4,3,3,3,1,0,0,0,0,0,0,0,0
UT10,4,3,4,4,3,4,3,1,3,4,2,1,3,4,5,3,4,3,1,2,1,3,4,4,4,1,5,3,0,0,0,1,0,0,0,0,0
VA26,4,3,4,4,1,3,3,1,1,1,1,4,4,4,3,3,3,5,2,3,1,4,4,4,4,3,4,4,0,1,0,0,0,0,0,0,0
VA38,4,3,4,3,3,3,3,1,1,3,3,2,4,4,3,4,1,5,3,3,1,4,5,4,3,3,3,3,0,1,0,0,0,0,0,0,0
VA45,4,3,4,3,2,3,3,1,4,3,2,4,3,4,2,4,5,3,2,3,1,4,4,3,3,2.5,3,4,0,1,0,0,0,0,0,0,0
VA55,4,3,4,3,1,3,3,1,3,2,3,3,4,4,3,3,3,4,3,3,1,4,4,3,3,3,5,3,0,1,0,0,0,0,0,0,0
VA6,4,3,4,4,3,3,3,1,1,2,1,4,2,3,4,3,4,4,3,2,1,4,3,3,3,2,4,4,0,1,0,0,0,0,0,0,0
VA8,4,3,4,3,2,2,2,1,3,4,4,5,5,5,1,4,1,5,3,3,1,5,5,4,4,3,1,3,0,1,0,0,0,0,0,0,0
WI257,4,3,4,2,1.2,3,3,1,1.5,1,1,3,4,4,3,4,3,4,2,2,1,4,4,4,4,3,5,4,0,0,0,1,0,0,0,0,0
WI258,4,3,4,2,3.6,4,3,1,2.2,4.5,1,3,4,5,3,4,3,4,2,2,1,4,4,4,4,3,5,4,0,0,0,1,0,0,0,0,0
WY78,4,3,4,3,3,5,4,1,2,3,1,3,3,4,3,4,4,4,3,4,1,3,4,3,4,2,3,3,0,0,0,1,0,0,0,0,0
MO44,5,3,4,2,4,2,2,1,1,3,2,3,3,4,3,3,1,4,2,1,1,4,2,2,2,4,5,4,0,0,0,0,1,0,0,0,0
NV41,5,3,4,4,3,4,4,1,5,1,3,4,4,4,3,4,1,3,2,1,1,3,2,3,3,2,3,3,0,0,0,1,0,0,0,0,0
CA2,2,2,4,3,1,3,3,1,2,1,1,2,3,3,3,3,1,4,3,2,1,2,2,3,3,3,3,2,0,1,0,0,0,0,0,0,0
OH27,2,2,4,2,3,3,3,3,1,2,1,3.2,2,2,3,3,3,5,2,2,1,4,4,3,2,3,4,3,0,1,0,0,0,0,0,0,0
ID14,3,2,4,2,4,4,2,2,3,4,3,2,3,3,3,3,2,4,2,1,1,2,3,3,3,2,2,3,0,1,0,0,0,0,0,0,0
ID33,3,2,4,4,4,4,3,3,3,4,1,4,4,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
KS60,3,2,4,2,4,3,3,1,5,4,2,3,3,3,3,3,3,2,1,3,1,4,4,3,2,3,3,3,0,0,0,1,0,0,0,0,0
KS68,3,2,4,2,3,3,3,3,3,1,1,2,2,2,1,2,1,4,3,2,1,3,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0
KY45,3,2,4,2,3,4,3,3,4,2,1,3,4,3,4,3,3,4,3,1,1,3,2,3,3,3,4,3,0,1,0,0,0,0,0,0,0
MN145,3,2,4,2,1,3,3,1,1,1,1,2,3,2,3,3,1,3,3,1,1,3,3,3,2,4,3,3,0,0,0,1,0,0,0,0,0
NM20,3,2,4,2,4,3,3,1,1,3,1,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0
OK167,3,2,4,2,2,3,3,1,4,1,1,4,3,3,3,3,2,4,3,2,4,4,3,3,2,1,3,4,0,0,0,0,0,0,1,0,0
OR4,3,2,4,2,4,3,2,3,3,3,2,3,3,3,3,3,3,4,2,2,4,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0
OR88,3,2,4,2,4,3,2,3,3,4,2,3,3,2.8,3,3,4,2,2,3,4,3,3,3,2,3,2,3,0,0,0,0,0,0,0,1,0
TX291,3,2,4,2,1,2,2,1,1,1,1,3,4,2,3,3,1,5,4,1,1,4,2,1,2,4,4,4,0,1,0,0,0,0,0,0,0
VA50,3,2,4,2,4,2,3,3,3,1,1,2,3,4,3,3,1,3,3,3,1,3,4,4,3,2,2,3,0,1,0,0,0,0,0,0,0
WY11,3,2,4,2,1,1,2,1,1,1,1,1,3,3,3,3,1,5,4,3,1,4,3,2,1,3,3,3,0,0,0,0,0,0,0,1,0
WY40,3,2,4,3,2,2,2,1,4,4,1,4,4,3,3,4,2,4,3,3,4,3,3,4,3,4,4,4,0,0,0,0,0,0,0,1,0
WY9,3,2,4,2,4,3,3,1,1,4,1,4,4,4,3,4,1,4,3,3,1,3,4,3,3,3,3,3,0,0,0,0,0,0,0,1,0
CA8,4,2,4,2,1,2,2,1,1,3,1,2,4,3,4,4,1,5,4,2,1,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
ID71,4,2,4,4,2,5,2,1,5,3,3,3,4,4,3,4,1,3,3,3,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,1,0
IL67,4,2,4,2,1,3,3,4,3,4,4,4,4,4,3,4,5,3,2,1,1,4,2,2,2,2,4,4,0,1,0,0,0,0,0,0,0
MD7,4,2,4,3,1,3,3,1,1,3,1,5,3,3,3,3,1,4,4,4,1,5,5,3,3,3,4,4,0,1,0,0,0,0,0,0,0
NE39,4,2,4,4,1,2,4,2.5,1.8,2,1,4,5,3,2,4,2,5,2,3,1,5,3,4,5,2,4,4,0,1,0,0,0,0,0,0,0
SD28,4,2,4,4,4,4,3,1,5,4,1,5,3,3,2,4,4,3,2,2,1,4,2,2,2,2,4,4,0,0,0,1,0,0,0,0,0
WA81,4,2,4,3,1,3,2,3,1,1,1,3,4,3,4,4,1,5,3,3,2,4,4,3,2,3,2,2,0,0,0,0,0,0,0,1,0
IN18,5,2,4,5,3,4,3,2,4,1,1,4,4,4,3,4,4,5,3,3,1,5,2,2,1,5,4,4,0,1,0,0,0,0,0,0,0
ID70,2,1,4,4,5,2,2,1,1,5,1,1,1,1,1,2,2,2,4,2,1,4,2,3,2,2,4,4,0,0,0,0,0,0,0,1,0
VA17,2,1,4,2,1,2,2,1,1,1,1,2,2,2,3,2,2,4,3,2,1,2,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
NV9,4,1,4,5,1,4,4,1,4,1,1,4,4,3,3,4,2,3,3,2,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
WY59,4,1,4,1,1,1,2,1,1,1,2,2,5,5,2,5,1,5,4,4,1,4,5,5,4,3,2,3,0,0,0,0,0,0,0,1,0
IL90,4,5,5,4,1,1,1,4,1,1,1,3,4,3,3,3,5,3,3,2,1,5,4,5,4,3,4,4,0,1,0,0,0,0,0,0,0
KS11,4,5,5,2,1,4,4,2,2,1,2,4,5,4,4,4,2,5,2,2,1,4,3,2,2,3,4,4,0,0,0,0,1,0,0,0,0
KS39,4,5,5,5,2,4,3,3,3,2,2,5,4,4,4,4,4,5,3,2,1,4,4,3,3,3,4,4,1,0,0,0,0,0,0,0,0
OH19,4,5,5,4,3,4,3,5,2,3,2,4,5,4,3,3,5,4,3,2,4,5,4,3,4,3,3,3,0,0,0,1,0,0,0,0,0
OH3,4,5,5,4,2,4,4,1,5,3,2,3,4,4,3,4,2,2,1,2,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
PA41,4,5,5,4,5,3,3,1,4,3,1,4,4,4,3,4,4,3,3,4,1,4,5,5,5,2,3,3,1,0,0,0,0,0,0,0,0
TX289,4,5,5,3,1,2,3,3,1,1,1,4,4,4,4,4,1,5,3,4,1,5,5,5,5,2,5,5,1,0,0,0,0,0,0,0,0
CA75,5,5,5,4,5,5,3,1,5,5,1,5,4,4,3,5,5,5,3,3,1,3,4,4,3,3,3,4,0,1,0,0,0,0,0,0,0
ID35,5,5,5,5,3,3,3,5,5,2,3,5,5,5,3,4,1,5,3,4,4,4,4,4,5,5,3,1,0,0,0,0,0,0,0,1,0
IN22,5,5,5,3,1,2,2,2,1,4,4,5,4,4,3,3,1,4,4,4,1,3,4,3,4,3,3,3,0,0,0,0,0,1,0,0,0
MO61,5,5,5,5,2,4,3,4,1,2,2,5,4,4,3,5,5,3,2,3,1,3,3,4,4,3,3,3,0,1,0,0,0,0,0,0,0
TX138,5,5,5,5,4,3,3,2,5,3,3,5,5,3,3,3,1,5,3,1,1,5,2,2,4,3,3,2,0,0,0,0,1,0,0,0,0
TX220,5,5,5,5,1,4,4,1,5,1,1,5,5,5,1,5,5,5,4,4,1,5,5,3,4,2,5,5,0,1,0,0,0,0,0,0,0
TX242,5,5,5,5,1,5,5,1,5,1,1,5,5,5,1,5,5,5,4,4,1,5,5,4,4,2,5,5,0,1,0,0,0,0,0,0,0
TX283,5,5,5,5,1,3,3,1,1,1,2,5,5,5,2,4,1,5,4,4,1,5,5,5,4,2,5,4,0,1,0,0,0,0,0,0,0
TX284,5,5,5,5,1,3,3,1,5,1,1,5,5,5,1,5,1,5,4,4,1,5,5,3,4,2,5,4,0,1,0,0,0,0,0,0,0
TX33,5,5,5,3,5,3,3,5,5,5,4,4,4,3,3,4,1,5,3,3,2,5,3,2,3,3,4,4,0,0,0,0,1,0,0,0,0
TX68,5,5,5,5,5,4,2,1,4,5,5,3,4,4,3,4,3,5,2,3,4,4,4,5,4,5,3,4,0,0,0,0,0,0,0,0,0
WY29,5,5,5,5,1,4,4,1,5,1,1,2,2,3,5,3,1,3,4,3,4,4,3,4,4,2,3,3,0,0,0,1,0,0,0,0,0
CO51,4,4,5,2,5,3,3,3,5,5,1,4,4,4,3,4,4,3,2,2,4,3,3,3,3,4,2,2,0,0,0,0,0,0,0,1,0
IA28,4,4,5,2,2,3,3,4,1,1,1,4,4,4,3,3,4,4,3,3,1,4,4,4,4,3,3,3,0,0,0,0,0,1,0,0,0
IA59,4,4,5,4,3,5,5,1,1,3,2,5,5,4,4,5,5,4,2,1,1,4,4,4,4,5,3,4,0,1,0,0,0,0,0,0,0
IL14,4,4,5,3,1,3,3,1,4,1,1,3,5,5,3,5,5,5,3,3,1,5,5,4,4,1,5,5,0,1,0,0,0,0,0,0,0
IL70,4,4,5,3,2,4,4,1,1,1,2,4,3,4,3,4,3,4,3,3,1,5,5,3,3,3,4,4,0,1,0,0,0,0,0,0,0
KS9,4,4,5,2,5,3,2,1,5,5,3,5,4,4,5,3,3,3,3,1,4,5,5,5,5,5,3,3,0,0,0,1,0,0,0,0,0
NM29,4,4,5,4,1,4,4,2,4,2,1,2,3,5,5,4,1,3,1,4,4,3,5,5,5,4,3,3,0,0,0,0,0,0,0,1,0
OH26,4,4,5,4,2,3,3,2,4,2,2,4,4,4,3,3,5,3,2,2,1,4,4,4,4,2,4,4,0,1,0,0,0,0,0,0,0
OH42,4,4,5,4,2,4,4,4,2,3,2,5,5,4,3,3,5,2,2,3,1,5,5,4,3,2,4,4,0,1,0,0,0,0,0,0,0
OK71,5,4,5,4,3,3,3,3,3,2,1,4,4,4,3,4,4,5,3,3,1,5,4,2,3,4,3,3,0,1,0,0,0,0,0,0,0
PA66,5,4,5,4,1,3,4,3,3,1,1,5,4,4,2,4,4,2,2,1,1,5,4,4,4,3,2,3,0,1,0,0,0,0,0,0,0
NC33,3,3,5,2,2,3,2,1,1,1,1,2,3,2,1,2,2,4,3,1,4,4,1,1,2,3,3,3,0,1,0,0,0,0,0,0,0
OH17,3,3,5,2,2,4,3,5,2,4,2,4,4,4,3,4,2,3,1,2,4,5,4,3,4,3,4,4,0,0,1,0,0,0,0,0,0
TN42,3,3,5,2,1,4,2,3,4,1,1,3,3,3,3,3,4,3,2,3,1,2,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
UT9,3,3,5,4,5,3,3,1,5,5,1,2,4,3,1,3,5,4,3,4,4,3,3,3,3,1,5,5,0,0,0,0,0,0,0,1,0
VA52,4,3,5,3,3,4,3,3,2,3,2,4,3,3,3,3,5,4,3,3,1,4,3,3,3,3,4,4,0,1,0,0,0,0,0,0,0
NC83,3,2,5,1,3,3,3,3,2,5,1,4,3,2,3,2,4,4,3,1,3,4,2,2,2,3,3,2,0,1,0,0,0,0,0,0,0
MT35,4,2,5,2,1,3,2,1,4,1,1,4,3,4,5,3,2,4,3,4,2,4,5,3,3,3,3,3,0,0,0,1,0,0,0,0,0
UT19,4,2,5,2,5,3,3,2,4,5,2,4,4,4,3,4,3,3,2,2,4,3,4,4,4,3,3,3,0,0,0,0,0,0,0,1,0
OR46,5,2,5,1,2,2,1,3,1,4,3,3,5,2,3,3,1,5,1,4,4,2,3,3,2,3,2,2,0,0,0,0,0,0,0,1,0
NV22,1,1,5,1,5,2,1,1,1,5,1,2,2,3,3,1,1,5,3,2,1,2,3,3,3,2,1,1,0,1,0,0,0,0,0,0,0
NV42,2,1,5,5,1,2,3,1,4,1,3,2,2,2,3,2,1,5,3,3,1,2,2,3,3,3,4,4,1,0,0,0,0,0,0,0,0
NV6,2,1,5,5,1,1,1,1,3,1,3,1,1,3,3,1,1,1,4,1,4,1,2,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA49,3,1,5,4,1,2,2,1,1,5,1,4,3,2,3,3,5,4,3,3,1,2,3,2,2,1,2,2,0,1,0,0,0,0,0,0,0
MT25,3,1,5,1,3,2,2,1,5,3,1,3,2,4,2,2,1,2,4,3,4,4,4,3,3,3,3,3,0,0,0,0,0,0,0,1,0
NV21,3,1,5,5,1,3,3,3,3,1,1,2,3,3,3,4,1,4,3,3,4,3,3,3,2,1,1,3,0,0,0,0,0,0,0,1,0
NV30,3,1,5,5,1,3,3,1,3,1,3,3,4,2,3,4,1,5,4,2,1,4,3,3,2,3,3,3,0,1,0,0,0,0,0,0,0
OH18,3,1,5,1,4,3,3,4,2,3,2,4,2,3,3,2,4,3,2,1,1,2,3,2,3,3,2,2,0,1,0,0,0,0,0,0,0
UT16,3,1,5,5,4,4,2,1,3,5,2,4,3,4,3,4,2,1,3,4,4,3,4,4,4,2,1,1,0,0,0,0,0,0,0,1,0
MN52,4,1,5,2,1,4,2,1,4,1,1,3,4,1,3,2,5,2,3,1,1,5,1,2,1,4,4,4,0,0,0,1,0,0,0,0,0
MT21,4,1,5,2,1,2,1,1,3,1,1,4,4,3,3,4,3,3,4,3,2,5,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0
MT8,4,1,5,1,4,1,1,1,5,5,1,5,4,4,3,1,3,4,2,4,4,4,5,5,5,3,3,3,0,0,0,0,0,0,0,1,0
